Team1 v/s Team2,Game Number,W/L,Team1 strength,Team2 strength,Total Time 1,Total Time 2
6 v/s 11,331,L,1051.512381987646,1083.2476482834365,240.0,240.0
8 v/s 16,332,W,1044.9299718715954,861.496269626377,239.99999999999994,240.00000000000003
6 v/s 14,333,L,1054.2158254018539,1102.6036446683129,240.0,240.0
6 v/s 1,334,L,969.7751327910995,1081.5357167417953,239.99999999999997,240.0
15 v/s 10,335,W,974.2715443319074,867.9540884780595,239.99999999999994,240.00000000000009
10 v/s 7,336,W,1133.2714491281774,938.1106944875586,240.0,240.00000000000006
16 v/s 6,337,W,1062.137929607022,979.9186308707792,240.00000000000006,240.00000000000003
2 v/s 6,338,W,1169.799752200956,1067.0543627291875,240.00000000000003,240.0
8 v/s 6,339,L,961.9396013677398,1060.583728693305,240.0,240.00000000000003
2 v/s 14,340,L,1181.716808921367,1192.4069767248225,240.00000000000003,240.00000000000003
10 v/s 16,341,L,1094.099929091975,1119.010063827323,239.99999999999997,240.0
7 v/s 16,342,L,1047.8813993542597,1099.5055468809255,240.00000000000003,239.99999999999997
11 v/s 3,343,L,1093.9482579549745,1242.0217855722497,239.99999999999997,239.99999999999997
14 v/s 10,344,W,1019.9286769691885,1005.747279769609,240.0,239.99999999999994
1 v/s 12,345,L,1027.3589397893718,1039.8349298302446,240.00000000000006,239.99999999999997
1 v/s 5,346,L,1038.9941065451044,1070.943754590388,240.00000000000003,240.0
10 v/s 11,347,W,1056.7994998094719,943.4806831515341,240.00000000000003,240.0
12 v/s 7,348,L,1049.0425912611345,1156.382216113529,240.0,240.0
2 v/s 5,349,W,1145.4615475705518,997.0442286190968,240.00000000000003,239.99999999999997
3 v/s 12,350,W,1047.3923545971668,989.8775465015465,240.0,240.0
5 v/s 4,351,L,1101.1242719600314,1116.012278719016,240.0,239.99999999999991
15 v/s 12,352,L,1023.2441158310996,1138.6617573560286,240.00000000000003,240.0
2 v/s 14,353,W,1141.9096493070006,1058.2400921287167,240.00000000000006,240.0
11 v/s 3,354,W,1106.7528181119021,1056.647133951962,239.99999999999997,240.0
1 v/s 5,355,L,1025.8559100094687,1082.1330135627584,240.00000000000009,240.00000000000006
10 v/s 9,356,W,1063.8620987197437,928.9894150643564,240.0,239.99999999999997
1 v/s 11,357,W,1049.6513328472556,1036.4274722865061,240.00000000000003,239.99999999999997
14 v/s 1,358,W,1048.163377541521,934.8979715483297,240.0,239.99999999999994
5 v/s 6,359,W,1104.5398009355815,1103.8982388907873,239.99999999999997,239.99999999999997
15 v/s 6,360,L,1060.2419715753906,1096.7392249578013,240.00000000000003,239.99999999999994
1 v/s 2,361,L,1057.5012296869602,1351.0926486691108,240.0,239.99999999999997
9 v/s 15,362,W,1034.5890887906428,920.8680956281371,240.00000000000006,240.0
14 v/s 5,363,L,993.1255336974563,1176.5435821794988,240.0,240.0
14 v/s 15,364,L,969.5209648060273,1169.4295616313868,240.0,240.0
3 v/s 13,365,L,979.6563952392733,1155.9956483890599,240.0,240.0
13 v/s 14,366,L,1068.635629204546,1101.4621509890123,240.0,239.99999999999997
5 v/s 16,367,W,1112.3348960333021,1029.7746754882892,240.00000000000003,239.99999999999997
13 v/s 6,368,L,1026.180368407991,1047.938764867385,240.00000000000006,240.0
13 v/s 15,369,L,1005.945386643841,1101.5746534810298,239.99999999999994,240.0
5 v/s 2,370,W,1085.036871530727,1057.3572361907438,240.0,239.99999999999997
6 v/s 3,371,W,1045.7815597876806,977.6911717579857,239.99999999999994,239.99999999999997
5 v/s 2,372,L,1056.2401411729743,1104.5944105160447,240.0,239.99999999999997
1 v/s 6,373,W,1082.3920239734955,935.9149724357624,240.0,239.99999999999997
7 v/s 8,374,L,1044.4213813000536,1222.4857975219406,239.99999999999994,239.99999999999997
15 v/s 4,375,L,999.1939937100562,1077.8039353114686,240.0,240.0
9 v/s 12,376,W,1017.4081582284983,816.1174406272195,240.0,239.99999999999997
5 v/s 6,377,L,1055.0430312755618,1251.6530057744537,240.0,239.99999999999997
7 v/s 12,378,W,1036.6206150656324,1010.8323556293412,239.99999999999994,240.00000000000003
2 v/s 8,379,W,1140.2326520266158,1008.7507249972022,240.00000000000003,240.0
11 v/s 5,380,L,1009.6232519984808,1115.4833018402483,240.00000000000003,240.0
13 v/s 5,381,L,1032.1508812691416,1139.5948493987328,240.0,239.99999999999997
8 v/s 1,382,W,1024.6355687196096,989.2223708920995,240.0,239.99999999999997
10 v/s 3,383,W,1082.6178998329551,1027.1046852646639,239.99999999999997,239.99999999999997
16 v/s 5,384,W,1109.0230834692095,1070.2886074058467,240.00000000000006,240.00000000000003
3 v/s 5,385,L,1058.3308391901442,1352.7645016654676,240.00000000000003,239.99999999999997
15 v/s 8,386,L,965.0071186263036,993.3933722078331,239.99999999999997,239.99999999999997
7 v/s 3,387,W,1059.6511387390865,1017.2106759709544,240.00000000000006,240.0
2 v/s 9,388,W,1142.6715174083783,1072.6351738678886,239.99999999999997,240.0
13 v/s 15,389,L,1031.4883741120059,1217.1303016388692,240.00000000000006,240.00000000000003
1 v/s 6,390,L,1071.0093866673838,1277.7803050658185,239.99999999999997,239.99999999999994
7 v/s 12,391,W,1042.3299589716698,987.8335767834033,240.0,240.00000000000003
14 v/s 8,392,W,970.1651905017159,889.1888119262775,240.0,239.99999999999997
7 v/s 1,393,W,1072.0747546763516,1024.361758628213,240.00000000000003,240.0
3 v/s 9,394,L,1049.8692434117127,1071.9915175607214,240.00000000000003,239.99999999999994
13 v/s 1,395,L,1066.3144894355648,1210.7774515020578,240.00000000000003,239.99999999999997
13 v/s 14,396,L,1000.6524737176597,1034.9708746088593,240.00000000000006,240.00000000000003
12 v/s 8,397,W,993.7292532010484,870.9274819292531,240.0,240.0
6 v/s 16,398,L,1032.1714954351123,1095.2655148122149,240.00000000000003,240.0
11 v/s 8,399,W,1009.9398238192003,865.7030695396847,240.0,240.0
11 v/s 15,400,L,1019.6562458477767,1038.2103518058013,240.0,240.00000000000003
13 v/s 14,401,W,1049.283494787542,967.3832409741576,240.00000000000006,240.00000000000003
8 v/s 4,402,L,1048.936321227956,1191.945080626653,240.0,240.0
16 v/s 15,403,W,1049.5230330360305,904.5042310660295,240.0,240.00000000000006
2 v/s 8,404,W,1131.8326653845174,867.3933729616335,240.0,240.0
2 v/s 1,405,W,1075.4277594304635,1064.3566341575836,240.0,240.00000000000003
9 v/s 16,406,L,1028.4269153765144,1055.9792792045223,240.00000000000006,240.0
13 v/s 10,407,L,997.4506815130568,1179.0640557657148,240.00000000000003,240.00000000000006
13 v/s 10,408,L,1034.2299978457534,1060.6704811055179,240.0,239.99999999999997
4 v/s 13,409,W,1057.7487197088028,1036.7887777770843,239.99999999999997,240.00000000000006
7 v/s 12,410,W,1064.3302834558297,999.3241748743739,240.0,240.0
6 v/s 1,411,L,1060.3669446564184,1120.7830441377916,240.00000000000003,240.0
9 v/s 5,412,L,1073.3761272394663,1085.5880363049882,240.0,240.0
16 v/s 10,413,L,1059.9464776871491,1060.769055496927,240.0,239.99999999999997
12 v/s 2,414,L,1097.8903443437962,1220.1276999980903,240.0,239.99999999999997
3 v/s 13,415,W,1089.9625509376262,1061.0936103851477,240.0,240.0
6 v/s 5,416,L,1028.5735211511317,1196.613467500941,239.99999999999997,239.99999999999994
7 v/s 15,417,W,1042.2175856430524,1036.3500453798574,240.0,240.00000000000003
9 v/s 13,418,W,1070.317265227455,1021.7196720620905,239.99999999999997,240.00000000000003
14 v/s 13,419,L,1011.9173977412646,1072.889431252764,240.00000000000003,240.0
15 v/s 3,420,L,1062.0701712447333,1238.8875910614831,240.0,240.0
13 v/s 3,421,L,958.7103100224283,1175.2930284315532,240.00000000000003,240.0
15 v/s 12,422,L,1034.577461924667,1218.0340719737055,240.0,240.0
7 v/s 9,423,W,1074.2359430240413,877.2749952009118,239.99999999999997,239.99999999999997
6 v/s 2,424,L,1026.9857053810363,1109.2215763960749,240.0,239.99999999999997
13 v/s 9,425,L,1043.3838417172044,1166.576199907531,240.00000000000003,240.00000000000006
12 v/s 14,426,L,1023.6022042641143,1025.0399817835482,239.99999999999997,240.0
11 v/s 3,427,W,1095.968673968992,953.6749568457919,240.00000000000003,240.0
3 v/s 9,428,W,1023.736534331955,998.3632706073315,240.00000000000006,240.0
2 v/s 4,429,L,1127.1207757803834,1327.467204131558,240.0,239.99999999999994
14 v/s 5,430,L,1020.8690262010381,1294.8388923705718,240.0,240.0
15 v/s 6,431,L,1012.0751475015857,1013.7748519390341,240.0,240.0
3 v/s 14,432,W,1052.277839358928,949.766497213313,239.99999999999997,240.0
7 v/s 2,433,L,1056.9460200504825,1146.7373229251286,239.99999999999997,239.99999999999997
5 v/s 12,434,W,1127.3200833078881,903.9408139135209,240.0,239.99999999999994
15 v/s 2,435,L,983.1292858966458,1181.7278070280154,240.0,239.99999999999997
8 v/s 12,436,W,1047.152464246438,1032.7831370407391,240.00000000000003,239.99999999999997
5 v/s 1,437,W,1121.8355371761181,1097.604564834149,239.99999999999997,240.0
11 v/s 12,438,L,1100.2617970777046,1159.1561185556588,239.99999999999997,240.0
16 v/s 12,439,L,1087.8993732346312,1199.912148517323,240.0,240.0
4 v/s 3,440,L,1034.7993549921543,1212.189756975113,240.0,240.0000000000001
14 v/s 7,441,L,1023.1485186288284,1065.1876489017957,240.00000000000003,239.99999999999997
16 v/s 1,442,L,1054.445594341055,1152.2528425678718,240.0,240.0
1 v/s 6,443,W,1004.8786621230373,807.4381790662625,240.00000000000003,239.99999999999997
7 v/s 8,444,L,1090.1172924752395,1126.488037584311,240.0,240.00000000000003
10 v/s 15,445,W,1073.2037363361997,980.3098215321496,240.00000000000003,239.99999999999997
14 v/s 12,446,W,1078.6121754677063,1060.3258703342437,240.0,240.0
8 v/s 7,447,W,1056.7422892977668,1021.3419865248886,239.99999999999997,239.99999999999991
16 v/s 2,448,L,1008.9407962672828,1204.9604782328313,240.00000000000003,240.00000000000003
6 v/s 16,449,W,1018.5440348839725,913.3879918070828,240.00000000000006,239.99999999999997
6 v/s 16,450,L,980.5466183609566,1141.598341296212,239.99999999999994,239.99999999999994
8 v/s 15,451,L,999.8264940055952,1045.8198146557145,240.0,240.0
12 v/s 6,452,L,1041.7075901902647,1118.598749629225,240.0,240.0
16 v/s 13,453,W,1025.9743167913873,850.6605789543526,240.0,239.9999999999999
6 v/s 12,454,L,1033.9671005981686,1125.7103541043127,240.00000000000003,240.0
9 v/s 4,455,W,1044.525302151835,969.3811233167787,240.0,239.99999999999994
1 v/s 6,456,W,1046.5252691866651,872.6054391083726,240.0,240.0
9 v/s 16,457,W,1059.2582867258366,950.4073491895193,239.99999999999997,240.0
12 v/s 14,458,L,1057.0369048203838,1297.086731938054,240.00000000000003,240.00000000000006
7 v/s 14,459,W,1141.4881381203625,908.0445546064391,240.0,240.0
11 v/s 9,460,W,1087.8600717630572,1080.2166181447692,240.0,240.0
12 v/s 2,461,L,1001.4966861255434,1075.7786634798442,239.99999999999997,240.0
6 v/s 14,462,L,984.5853938806729,1092.424736798828,240.00000000000006,240.00000000000003
7 v/s 4,463,W,1096.2976234953508,1081.251333803399,239.99999999999997,240.00000000000003
10 v/s 5,464,W,1130.804393883657,994.6596382672237,240.00000000000003,240.00000000000003
16 v/s 8,465,W,1061.9023689846233,1017.6677095019327,240.0,240.00000000000003
6 v/s 13,466,W,1033.7942298194164,997.5027857647692,240.0,240.00000000000003
15 v/s 16,467,L,1046.6958590947277,1261.960159350931,240.00000000000003,239.99999999999997
2 v/s 8,468,W,1113.9246472263867,1108.6915772007758,240.00000000000006,240.0
1 v/s 6,469,L,1027.4191140387509,1092.2555599917491,240.00000000000003,239.99999999999997
12 v/s 6,470,W,1069.6392953760637,823.8065600422445,240.00000000000003,240.00000000000003
15 v/s 3,471,W,1019.5867459142555,995.6084926981755,239.99999999999997,240.0
11 v/s 15,472,W,1070.0953688030831,1054.9642352493556,239.99999999999994,240.0
1 v/s 15,473,W,1023.9279932899823,997.8689483541843,240.0,240.00000000000003
11 v/s 1,474,W,1000.6595986051485,905.5756870708937,240.0,240.00000000000003
16 v/s 6,475,W,1012.8055970410118,921.5503483404772,240.0,240.0
5 v/s 15,476,L,1073.635623738515,1239.9121198300825,239.99999999999997,240.00000000000003
14 v/s 10,477,L,1029.15322652608,1239.770767649454,239.99999999999997,239.99999999999994
2 v/s 14,478,W,1163.949469469362,919.8261310714128,240.00000000000003,240.0
3 v/s 11,479,L,1046.044517296515,1114.2719348363664,240.00000000000003,240.0
9 v/s 8,480,L,1058.2141165120695,1083.737061929311,239.99999999999997,239.99999999999997
4 v/s 16,481,L,977.5771545534416,1034.2216559393648,239.99999999999997,240.00000000000006
10 v/s 4,482,W,1082.0996135548362,1012.5780253941506,240.00000000000003,240.0
16 v/s 2,483,L,1041.0957900746387,1358.8233357210559,240.0,240.00000000000003
6 v/s 8,484,W,1012.52264776877,928.8170015087878,240.00000000000006,240.0
16 v/s 11,485,W,1010.9360681340205,983.6004377362713,239.99999999999997,240.0
14 v/s 3,486,L,998.9161672877229,1069.035374149165,240.00000000000006,240.00000000000003
9 v/s 6,487,W,1060.558912766999,994.1787974469586,239.99999999999997,240.0
15 v/s 4,488,L,1130.6413110970946,1131.8009386813922,240.0,240.00000000000003
11 v/s 3,489,W,1071.8204538256514,1054.3101971038575,240.0,240.0
4 v/s 2,490,L,1039.85368151665,1121.3528863004228,240.0,240.0
6 v/s 5,491,L,1060.6197764765911,1213.6218197155617,240.00000000000003,240.00000000000003
2 v/s 15,492,L,1106.4314285433913,1169.99073579633,239.99999999999997,240.00000000000003
9 v/s 7,493,W,1023.5937966779004,974.1403085059653,240.00000000000003,240.00000000000003
10 v/s 4,494,L,1085.786406072992,1184.1759006226425,240.00000000000003,240.00000000000003
7 v/s 15,495,W,1065.3997195299876,895.2556997065304,240.0,240.0
5 v/s 15,496,L,1107.7495744697585,1220.8924165365336,240.0,240.00000000000006
8 v/s 7,497,L,1034.503002904003,1098.7778115593082,239.99999999999997,239.99999999999997
10 v/s 9,498,W,1044.3686546417869,1000.7721388177172,239.99999999999994,240.00000000000003
3 v/s 16,499,L,1008.4008059613884,1094.7213747305539,240.0,240.0
5 v/s 3,500,W,1064.5499686503033,922.4428499509469,240.0,239.99999999999997
6 v/s 12,501,L,989.9377831820733,1023.946638804707,240.00000000000003,240.0
6 v/s 5,502,L,997.5087139343239,1156.8131882169587,240.0,240.0
15 v/s 2,503,L,991.1994023296564,1263.0117811577852,240.0,240.00000000000003
4 v/s 1,504,W,1036.053973412061,969.4962375894178,240.00000000000006,240.0
10 v/s 13,505,W,1089.5678051292634,1036.5278421427747,239.99999999999997,240.0
1 v/s 11,506,L,1022.0287365497654,1098.8501444844524,240.00000000000003,240.0
1 v/s 9,507,L,1083.487140490986,1248.3898957207084,240.0,240.00000000000003
7 v/s 9,508,L,1074.8765553183916,1147.6969774123397,240.00000000000003,240.00000000000003
6 v/s 4,509,L,999.3534126513731,1100.137263158487,240.0,240.0
9 v/s 4,510,L,1051.3317122653834,1132.9081819059252,239.99999999999997,239.99999999999997
6 v/s 4,511,L,1001.413673763321,1100.5423593561743,240.00000000000003,240.0
11 v/s 4,512,L,1085.2492511514542,1119.3184136301713,240.00000000000003,240.00000000000003
6 v/s 10,513,L,1023.0369445923681,1225.85164038132,240.0,240.0
8 v/s 3,514,L,1035.8628430620415,1171.9388445068466,239.99999999999997,240.0
4 v/s 12,515,W,1006.0378358417677,869.8498560292857,239.99999999999997,239.99999999999994
9 v/s 15,516,L,1042.1047209144367,1045.535485494156,240.00000000000003,240.00000000000003
16 v/s 5,517,L,1053.5619702868996,1083.132069456328,240.0,240.0
12 v/s 14,518,W,1034.6232232192338,977.9872298196999,240.00000000000006,240.0
15 v/s 7,519,W,1045.633118654165,1006.7458182313987,240.00000000000003,239.99999999999997
9 v/s 7,520,L,1073.6077687974287,1275.8150733427592,240.0,240.00000000000003
2 v/s 10,521,W,1131.9261435408753,972.9657948846572,240.00000000000003,240.00000000000003
16 v/s 14,522,L,1041.1087132786474,1078.9490527618643,239.99999999999997,239.99999999999997
10 v/s 5,523,W,1097.3898042342073,1071.7402355057789,240.0,240.0
8 v/s 11,524,W,1040.7512661652515,1011.8912319536105,240.0,240.0
4 v/s 9,525,L,978.323144994109,1038.576264614717,240.0,239.99999999999997
7 v/s 10,526,L,1025.0044650075895,1309.9662419201427,240.0,239.99999999999994
14 v/s 10,527,W,1071.7779126118642,1001.5466835699146,239.99999999999997,240.0
10 v/s 14,528,L,1055.0465927782711,1069.7757256529187,240.0,240.00000000000003
5 v/s 1,529,L,1066.0657077565324,1175.6153881983005,240.0,240.0
16 v/s 15,530,W,997.3419409996616,960.8136186144679,239.99999999999997,240.0
7 v/s 5,531,L,987.178259456222,1008.138256143739,240.00000000000003,239.99999999999997
15 v/s 13,532,W,1034.4569247253767,916.6684549860105,240.0,240.0
9 v/s 7,533,L,1021.0818989900522,1355.6182871791623,240.00000000000006,240.0
16 v/s 8,534,L,1040.7046628619016,1093.1809073787826,239.99999999999994,240.00000000000003
14 v/s 7,535,L,1051.8723402579037,1176.8282469112921,240.0,239.99999999999997
1 v/s 5,536,L,1077.1963591239025,1131.2163580191104,239.99999999999994,240.0
16 v/s 13,537,W,1119.1535289412197,884.8838662615804,240.00000000000006,240.0
1 v/s 3,538,L,990.3334629011163,1101.8217960173756,240.0,240.0
4 v/s 7,539,W,1046.1571604092799,890.1339610593308,240.00000000000003,240.0
9 v/s 3,540,W,1029.1410530378994,1013.6044422329265,240.00000000000003,240.0
8 v/s 15,541,W,1050.987573195488,1018.9330436895273,240.0,240.0
15 v/s 9,542,W,1048.8894592336694,979.7973600403502,240.00000000000003,240.00000000000006
11 v/s 7,543,W,1017.0135412426002,1010.4838786980714,240.00000000000003,240.0
1 v/s 11,544,L,1009.8210410101809,1162.3220548807826,240.0,240.0
11 v/s 4,545,L,1038.9007232437914,1140.5258643104362,240.0,240.00000000000003
6 v/s 5,546,L,980.6754971980776,991.5683715766788,240.00000000000003,240.00000000000006
8 v/s 2,547,W,998.9435983179694,860.0787830830654,240.00000000000003,240.00000000000006
12 v/s 16,548,L,980.5324319339325,1138.3453981195587,240.00000000000006,239.99999999999997
14 v/s 12,549,L,1009.1066914819276,1047.6695436625291,240.00000000000003,239.99999999999997
14 v/s 9,550,L,1043.5019439615376,1099.636100503214,240.00000000000006,239.99999999999997
6 v/s 15,551,L,983.6718913132149,1050.9982994978698,240.00000000000003,239.99999999999997
7 v/s 16,552,L,1078.615103107034,1159.5429579493555,240.0,240.00000000000003
14 v/s 6,553,L,999.3624258454365,1038.7395544773083,240.0,239.99999999999994
8 v/s 4,554,L,1056.7751969014757,1110.7638229576514,239.99999999999997,240.0
2 v/s 11,555,W,1131.9829652240812,1130.4504529689852,239.99999999999994,240.0
9 v/s 2,556,L,1061.8665142286643,1145.6246780377799,239.99999999999997,239.99999999999997
5 v/s 4,557,W,1077.5368928797252,952.3568428289808,240.00000000000003,240.0
15 v/s 2,558,W,959.5616423658128,881.0423159639754,240.00000000000003,239.99999999999997
3 v/s 2,559,W,1110.8453456301859,1046.3246231453556,239.99999999999994,240.0
15 v/s 14,560,W,1072.705311946774,1022.5654328988628,239.99999999999997,240.00000000000003
4 v/s 8,561,L,965.87819660348,1033.3131110998934,240.0,240.0
12 v/s 9,562,W,1067.402622482158,1033.7732077886692,240.00000000000006,240.00000000000006
1 v/s 8,563,L,1010.2779393105579,1262.5169166555538,239.99999999999994,240.0
5 v/s 12,564,W,1073.98723374112,970.3601139565327,240.0,240.00000000000003
5 v/s 1,565,L,1070.034546995404,1180.5896331781435,239.99999999999997,240.0
5 v/s 1,566,W,1123.759603981033,1014.679676573355,240.00000000000003,240.00000000000003
2 v/s 10,567,W,1188.8776948610478,1173.3820940609398,240.0,239.99999999999997
4 v/s 2,568,L,1005.7564091716172,1218.9785036698659,240.0,240.00000000000003
11 v/s 5,569,L,1039.9767914731826,1148.7656553579661,240.0,239.99999999999997
6 v/s 14,570,W,1035.5059813313796,994.4986175728651,239.99999999999997,240.0
8 v/s 4,571,L,1014.8279989572555,1072.6562576842073,240.0,240.00000000000003
12 v/s 2,572,W,1019.2557485052992,954.3975005485112,240.0,240.00000000000003
10 v/s 4,573,L,1093.403229613921,1103.7354357027482,240.00000000000006,239.99999999999994
10 v/s 15,574,W,1014.4282137378655,954.3518483242237,239.99999999999997,239.99999999999994
2 v/s 11,575,L,1099.050550103137,1152.4727865191915,240.00000000000003,240.00000000000006
15 v/s 4,576,W,986.2328344610042,968.654360345735,240.0,240.0
1 v/s 14,577,W,1052.5592087655818,953.3328360092112,239.99999999999994,240.00000000000003
10 v/s 12,578,W,1113.5327207928676,1046.0113631296342,240.0,240.0
3 v/s 9,579,W,1031.8006290391481,955.1754892927966,239.99999999999997,239.99999999999994
9 v/s 2,580,L,1035.0161137570135,1162.646584038238,239.99999999999994,240.0
15 v/s 13,581,W,994.7394822236075,957.9579810839404,240.00000000000003,239.99999999999997
2 v/s 1,582,L,1162.2791631396162,1196.3326188595872,240.00000000000003,240.0
10 v/s 15,583,W,1061.3719748078177,940.3215432116796,240.0,239.99999999999997
9 v/s 3,584,W,1055.912518715735,905.1523741130857,239.99999999999997,240.00000000000003
4 v/s 7,585,W,1047.9204276778023,923.7855583540459,240.0,240.0
3 v/s 14,586,L,1042.7276219573969,1073.029060314753,240.0,239.99999999999997
8 v/s 5,587,W,1035.3664009675483,976.7136704072623,239.99999999999997,239.99999999999994
12 v/s 10,588,L,999.7327477574968,1003.1513992976295,239.99999999999997,239.99999999999997
16 v/s 15,589,W,1058.7928236436953,869.232432626847,240.0,240.0
6 v/s 3,590,L,1023.6877359952335,1507.3427505704526,240.00000000000003,240.0
12 v/s 13,591,W,966.3636720309443,960.128550277949,239.99999999999991,240.0
4 v/s 5,592,L,1055.4896508841657,1075.6145371465775,239.99999999999994,240.00000000000003
10 v/s 3,593,L,1022.8156945719347,1154.157190041096,239.99999999999994,240.00000000000003
1 v/s 7,594,L,1008.7124653373583,1325.843034715845,240.0,240.0
2 v/s 3,595,W,1117.614524643001,877.1747683482483,240.00000000000006,239.99999999999997
6 v/s 11,596,L,977.2419190856721,1075.2700683192386,240.00000000000003,240.00000000000006
4 v/s 9,597,L,1033.111145343203,1163.2419641990928,239.99999999999997,239.99999999999997
6 v/s 9,598,L,1080.2660647944385,1117.8250458620912,239.99999999999997,240.00000000000006
13 v/s 14,599,W,1047.2668709075563,1006.4271973641924,240.00000000000003,240.0
16 v/s 2,600,L,1017.3699314949461,1046.0867685057626,239.99999999999997,240.0
9 v/s 3,601,W,1022.5894277427811,999.2727664226062,239.99999999999994,239.99999999999997
16 v/s 9,602,L,1033.1324588527366,1174.1734096924245,240.0,240.0
15 v/s 12,603,W,1017.7447453013609,877.6934541054594,240.00000000000006,240.0
8 v/s 14,604,L,970.9360204320674,1035.69049210958,240.0,239.99999999999994
12 v/s 11,605,W,994.4524357336232,952.6844807543961,240.0,239.99999999999997
10 v/s 2,606,W,1049.535721786458,1041.3666956900995,240.00000000000006,239.99999999999997
9 v/s 15,607,W,1056.4501032078358,1032.2991514326466,240.0,240.00000000000003
14 v/s 6,608,L,976.0956394672628,991.3770878942931,240.0,239.99999999999997
3 v/s 10,609,L,989.311753004275,1180.824453893525,240.00000000000006,239.99999999999997
10 v/s 7,610,W,1078.5898649905973,1016.2004661679174,240.0,240.00000000000003
7 v/s 15,611,L,1071.8474880643796,1207.1703300831039,240.0,239.99999999999997
6 v/s 2,612,L,989.9465339922828,1244.8037969464106,240.00000000000003,239.99999999999997
13 v/s 8,613,W,1014.9431651033036,994.9477296454186,240.00000000000003,240.00000000000003
6 v/s 7,614,L,999.5579045539911,1124.3139335220317,240.0,240.0
14 v/s 9,615,W,1021.6646589186765,905.0778836844474,239.99999999999997,239.99999999999997
12 v/s 5,616,L,1017.4439247534608,1182.977964149051,240.0,240.00000000000003
16 v/s 15,617,L,1006.7539240989665,1098.6896265790235,240.0,240.0
1 v/s 14,618,W,1019.4975171047856,973.3224774459009,239.99999999999997,239.99999999999991
15 v/s 8,619,W,1023.4551459015494,1021.8065379786013,240.0,240.0
9 v/s 13,620,L,978.9636663609471,1028.0353236484355,239.99999999999997,239.99999999999994
15 v/s 9,621,W,999.7278819223982,885.0910440634764,240.0,240.0
8 v/s 10,622,W,1086.998561663259,1001.8284446350293,240.0,240.0
10 v/s 11,623,L,1006.7662234134676,1132.5640662055873,240.0,240.0
8 v/s 1,624,W,1097.2766439264722,1012.3113581551952,240.00000000000003,240.0
6 v/s 9,625,W,1015.7600001247422,973.7619364148976,239.99999999999994,240.00000000000003
5 v/s 7,626,W,1072.3319525795712,1011.5192772078665,240.0,240.0
15 v/s 4,627,W,1056.0914075068495,931.3848285322897,239.99999999999997,240.0
7 v/s 15,628,W,1052.3204725001954,1011.0838505457153,239.99999999999997,240.00000000000006
15 v/s 8,629,L,1023.2228712880594,1110.4892154418878,240.0,240.0
10 v/s 6,630,L,1092.3202245440752,1270.8230191363243,240.00000000000006,240.0
7 v/s 10,631,W,1043.2417469039335,1009.8389473087641,240.0,240.00000000000003
7 v/s 16,632,W,1077.4961274322939,1063.7815839067098,240.0,239.99999999999994
10 v/s 16,633,W,1006.7616648812927,978.4238307977039,239.99999999999997,240.00000000000003
16 v/s 4,634,L,1022.7943326602733,1112.6687055057355,239.99999999999997,239.99999999999997
13 v/s 2,635,W,1070.484187235103,984.836206660088,240.00000000000003,239.99999999999994
16 v/s 4,636,W,1071.105647046933,1057.7351600817437,240.0,240.00000000000003
3 v/s 11,637,L,1018.3388789035994,1061.376641536615,240.00000000000003,240.0
7 v/s 5,638,W,1042.0123849756399,976.7764160780677,239.99999999999997,239.99999999999997
11 v/s 1,639,L,1029.2717003829832,1040.7721948806907,240.00000000000006,240.00000000000003
16 v/s 8,640,L,1057.4248039762047,1203.0867824547256,239.99999999999994,240.00000000000006
1 v/s 8,641,W,1093.1669787680535,1072.1407256783104,240.0,240.0
3 v/s 10,642,W,1050.3470435994273,959.0778049420113,240.00000000000003,240.00000000000003
7 v/s 9,643,W,1074.495760940674,898.7070237750025,240.0,239.99999999999994
8 v/s 11,644,W,1050.8403982737707,996.8459265952624,239.99999999999997,240.0
14 v/s 13,645,L,987.2444181754704,1155.6013184585765,240.0,239.99999999999997
12 v/s 8,646,L,1013.1192848787233,1068.5950436132423,240.0,240.0
11 v/s 16,647,L,1032.8330923360172,1116.8623043712084,239.99999999999997,240.0
10 v/s 16,648,W,1102.0963512461572,824.1661600891268,240.00000000000003,239.99999999999997
7 v/s 9,649,L,1013.4963494574043,1120.393922610329,240.00000000000003,240.00000000000003
2 v/s 15,650,W,1161.185855478881,1047.4880829803803,240.00000000000006,240.0
15 v/s 13,651,W,1053.4037537254192,975.4564736027255,240.0,239.99999999999997
13 v/s 9,652,L,1082.1195483741728,1205.725586104939,239.99999999999997,240.00000000000006
1 v/s 3,653,L,1073.1764402822077,1120.7253691004726,240.00000000000003,240.0
1 v/s 14,654,W,1084.6256019439923,867.317578607033,240.0,239.99999999999997
9 v/s 8,655,L,1063.2693180142953,1090.7377208245719,239.99999999999997,240.0
8 v/s 3,656,L,1022.5291195616169,1268.711480881302,239.99999999999997,240.0
16 v/s 9,657,W,1062.998522881354,1014.9432941993047,239.99999999999997,240.0
15 v/s 16,658,W,1034.7295519701804,879.0520673969346,240.00000000000003,240.0
8 v/s 15,659,L,1012.1120255152423,1082.5594922068592,240.0,240.0
5 v/s 2,660,W,1154.1877848270526,911.304227493699,239.99999999999994,240.0
15 v/s 9,661,W,1078.511352179913,987.982878793058,240.0,239.99999999999997
9 v/s 13,662,W,1086.4656820436965,934.8809245801922,240.00000000000003,239.99999999999997
5 v/s 3,663,L,1070.0868697788687,1260.5041743353663,240.00000000000003,239.99999999999997
