Team1 v/s Team2,Game Number,W/L,Team1 strength,Team2 strength,Total Time 1,Total Time 2
7 v/s 15,332,L,998.3619802431796,1055.335823108052,240.0,240.00000000000006
11 v/s 13,333,L,1064.9841355783815,1261.3753975625248,240.00000000000006,240.00000000000006
15 v/s 1,334,L,1065.6082265507953,1151.9456744989257,240.00000000000003,240.0
6 v/s 12,335,L,1077.3747120309743,1121.6023417163503,240.00000000000003,240.0
8 v/s 3,336,L,1055.4316340787236,1243.378091016408,239.99999999999997,240.0
7 v/s 6,337,W,1049.4329426832087,786.0463724929718,239.99999999999997,240.0
6 v/s 3,338,W,1069.7011265671645,1048.2693453684449,240.0,240.00000000000006
3 v/s 8,339,L,1095.2979370441208,1251.2477907069888,240.0,239.99999999999997
3 v/s 4,340,L,1053.93233657598,1164.5848275999244,239.99999999999997,240.0
11 v/s 14,341,W,1135.2765278030274,968.2384493283006,240.00000000000003,240.0
5 v/s 9,342,L,1032.4304094245997,1088.470643325731,240.00000000000003,240.00000000000003
1 v/s 12,343,L,1131.7896253716297,1215.5904059388713,240.0,240.00000000000003
11 v/s 5,344,L,1026.6968730543258,1151.2243430404944,240.00000000000003,240.0
9 v/s 4,345,L,1073.4982821334625,1247.1825355534354,239.99999999999997,240.0
5 v/s 1,346,L,1007.2241146648471,1343.9419976239844,239.99999999999994,240.0
1 v/s 6,347,L,1070.6673445912472,1079.5763177106087,240.00000000000003,240.0
3 v/s 11,348,L,1063.9860682128572,1085.9219051216862,240.00000000000006,240.0
7 v/s 2,349,L,1041.1090347349857,1189.1813611594255,240.0,240.00000000000003
4 v/s 10,350,W,977.459510461878,738.4144014294491,240.0,240.00000000000003
5 v/s 14,351,L,1035.2481375798413,1150.8162353252822,240.0,239.99999999999997
9 v/s 2,352,L,988.2020305930631,1105.8234815113815,240.00000000000003,239.99999999999997
12 v/s 7,353,L,1072.7589254184682,1099.2105832946097,240.0,240.0
10 v/s 5,354,L,1060.3075864535317,1168.7044396396132,240.00000000000003,240.0
12 v/s 3,355,L,1052.2091758649683,1126.1808368351024,240.0,240.0
1 v/s 12,356,L,1093.4558107940757,1145.3281534789767,240.0,240.00000000000003
8 v/s 3,357,L,1112.1531306788556,1327.2702152184652,240.0,240.00000000000006
5 v/s 8,358,L,1006.2593640018016,1114.4783765566012,240.00000000000003,240.0
6 v/s 5,359,L,1029.3425978222222,1047.0144575984236,240.0,240.0
14 v/s 15,360,W,1058.6275666772012,974.4151793596227,239.99999999999997,240.0
9 v/s 16,361,L,1034.9922268197718,1086.7041857952022,240.00000000000003,240.0
5 v/s 16,362,L,975.5304951136346,1145.1343323411772,240.0,240.0
3 v/s 13,363,W,1084.1765260012867,948.5382723580364,239.99999999999997,240.00000000000003
7 v/s 9,364,W,1055.4543637250824,1010.6949301054918,240.0,240.0
11 v/s 7,365,W,1131.2617855367234,917.6056878718305,240.00000000000003,240.00000000000006
2 v/s 9,366,W,1064.249549852685,1057.5052854185235,240.0,239.99999999999997
9 v/s 12,367,L,1019.7055296966678,1058.4333580805385,240.0,240.0
11 v/s 2,368,L,1037.6213471293236,1100.7327093174258,240.0,240.0
1 v/s 8,369,L,1072.1941095802015,1178.9961281317126,240.00000000000003,239.99999999999997
11 v/s 1,370,L,1088.0628571756067,1297.5303751922959,239.99999999999997,240.0
8 v/s 3,371,L,1092.2321555300387,1225.5239733775127,239.99999999999997,240.0
6 v/s 11,372,W,1032.1681876909165,981.5609005131113,240.00000000000003,239.99999999999994
14 v/s 6,373,W,1107.9245251702455,1084.4820887520602,240.00000000000003,240.00000000000003
16 v/s 8,374,W,1042.3574440661057,1007.5954331907503,240.00000000000006,240.0
1 v/s 7,375,L,1051.2590296374012,1204.3155312540416,240.0,240.0
3 v/s 14,376,L,1073.7277297265016,1107.4202625518915,240.00000000000003,240.00000000000003
5 v/s 14,377,L,1091.3979211486399,1326.6170648458506,239.99999999999997,240.0
10 v/s 7,378,L,990.7079624231776,1205.1176784223555,240.00000000000003,240.0
6 v/s 5,379,W,979.8100151023194,968.6884232121506,239.99999999999997,239.99999999999994
12 v/s 9,380,L,1039.3719333944105,1074.291382833115,240.0,240.00000000000003
10 v/s 16,381,L,1052.7335984257313,1219.0022348413768,239.99999999999997,240.00000000000006
11 v/s 5,382,L,1066.6038417089685,1130.538992339202,240.00000000000003,240.00000000000003
4 v/s 1,383,L,1069.0568355661408,1173.4283338611197,239.99999999999997,240.0
11 v/s 1,384,L,1064.5508642930156,1243.526915368381,240.0,239.99999999999997
10 v/s 11,385,W,1035.4507531562497,998.1158535443029,240.0,240.00000000000003
11 v/s 10,386,L,1069.616039563972,1148.787803099982,240.0,239.99999999999997
6 v/s 4,387,L,1054.392205161346,1139.5158825316037,240.0,240.0
13 v/s 14,388,W,1059.4322182152225,923.2802006040686,239.99999999999997,240.0
15 v/s 12,389,L,1031.5305322408226,1196.5196384282144,240.0,239.99999999999994
5 v/s 4,390,W,1082.206497793389,920.1564861199568,240.0,240.0
7 v/s 10,391,L,1038.3921630564807,1176.1718248438317,240.00000000000003,239.99999999999994
8 v/s 2,392,L,1086.2769711607464,1157.7616640276153,240.0,240.00000000000006
1 v/s 8,393,W,1136.7877442835343,1027.4600232474731,239.99999999999997,239.99999999999997
8 v/s 15,394,L,1150.8948137694645,1301.153699064388,240.0,240.00000000000003
6 v/s 9,395,W,1073.9088153272762,847.8648667654319,239.99999999999997,240.0
1 v/s 10,396,W,1151.512569013572,1031.5908843544337,239.99999999999994,240.0
5 v/s 9,397,L,1001.7949335264847,1015.616300870049,239.99999999999997,240.00000000000003
1 v/s 5,398,W,1083.046307376046,790.0040525488862,240.00000000000003,240.0
9 v/s 12,399,L,1059.37664106148,1208.9681653209564,240.0,240.0
15 v/s 9,400,L,1143.1481334704713,1272.7585284411687,240.00000000000003,239.99999999999994
3 v/s 13,401,L,1027.497293298374,1040.1052290532832,240.00000000000003,239.99999999999994
14 v/s 10,402,W,1016.9644823296545,960.4361910332375,240.00000000000003,240.00000000000003
4 v/s 8,403,L,1043.9760123726157,1083.6425560769137,240.0,240.00000000000009
5 v/s 14,404,L,966.6976248669757,1530.5899562365578,240.00000000000006,239.99999999999997
9 v/s 13,405,L,1009.2880856463784,1040.4564207648916,240.0,239.99999999999997
5 v/s 8,406,W,1011.2244154218281,845.8570946796998,239.99999999999994,240.0
6 v/s 1,407,W,1031.5098909538285,993.2455628491088,240.00000000000006,239.99999999999997
1 v/s 8,408,W,1131.6847655926476,981.4427698498225,240.0,240.00000000000003
14 v/s 15,409,L,1090.5212167068485,1355.1390761525922,240.00000000000003,240.00000000000003
12 v/s 8,410,L,1064.3347967801967,1191.60112090684,239.99999999999997,240.0
12 v/s 5,411,L,1066.936010564076,1138.567390875271,239.99999999999997,239.99999999999997
2 v/s 14,412,L,1025.3920727904353,1295.2624917340097,240.0,240.0
11 v/s 15,413,L,1073.0432972138597,1198.2207035501078,239.99999999999997,239.99999999999994
10 v/s 7,414,W,1086.318965430208,994.7293905407063,240.0,240.00000000000003
3 v/s 12,415,L,1005.2474923570552,1257.7701366288477,240.0,240.00000000000003
15 v/s 7,416,L,1074.6747219821189,1142.7945649485373,240.0,240.0
15 v/s 1,417,L,1082.3345120048548,1140.9993537758735,240.00000000000003,239.99999999999997
13 v/s 3,418,W,1098.9279871213985,951.4189226614213,240.00000000000003,239.99999999999997
2 v/s 13,419,L,1072.4306455050162,1121.8664162569949,239.99999999999997,240.00000000000003
5 v/s 8,420,W,988.6245578519829,897.6382049952994,239.99999999999997,240.0
9 v/s 13,421,L,1031.926769912524,1050.9540009011864,240.00000000000003,240.00000000000003
10 v/s 3,422,L,1048.7358028619503,1129.1790578402117,240.0,239.99999999999997
5 v/s 9,423,L,1055.9297484341046,1088.3271544122267,240.0,239.99999999999997
4 v/s 14,424,L,1000.0112897794999,1028.8733667345316,239.99999999999997,240.00000000000003
10 v/s 3,425,L,1000.6635115361181,1235.7904036507794,240.0,240.0
16 v/s 4,426,W,1072.585577091911,1005.0642242010969,240.0,239.99999999999997
11 v/s 10,427,W,1052.0616471727687,1048.1716669751477,239.99999999999997,239.99999999999997
3 v/s 9,428,L,1039.2440553857252,1167.957595620867,239.99999999999997,240.0
12 v/s 5,429,L,1097.3258697045221,1123.9232088303631,240.00000000000003,240.00000000000006
2 v/s 6,430,W,1100.093662117019,1016.292733890626,240.00000000000003,240.00000000000006
4 v/s 11,431,W,994.1418727656343,900.0216088221339,240.0,240.0
7 v/s 5,432,L,1053.7030168832637,1219.5751370229618,240.0,240.00000000000003
6 v/s 14,433,W,1092.9501831741209,1078.5904923554833,240.00000000000006,239.99999999999997
16 v/s 13,434,L,1063.3106822775248,1302.7216706511485,240.0,239.99999999999997
9 v/s 2,435,W,1088.605166583992,1058.3145605262675,240.0,240.0
13 v/s 5,436,L,1017.0246984908223,1049.4612849167074,240.00000000000003,240.0
10 v/s 15,437,L,986.546879137585,1195.4743586716395,239.99999999999994,240.0
13 v/s 3,438,L,1015.9847193424035,1047.3717100285812,240.00000000000006,239.99999999999997
13 v/s 3,439,L,1032.821831079977,1098.3199973495784,240.0,239.99999999999997
5 v/s 10,440,L,973.2843666567201,1115.8835696418873,239.99999999999997,240.0
13 v/s 12,441,L,1056.1204666187514,1179.815729388926,239.99999999999997,240.0
1 v/s 16,442,W,1155.858413364842,1138.4863358856712,239.99999999999997,240.0
15 v/s 6,443,L,1023.1088821794257,1047.2046631960727,239.99999999999997,240.0
9 v/s 12,444,W,1028.9593139325275,1015.5121432197061,240.00000000000003,240.00000000000003
7 v/s 1,445,L,1054.0512333135218,1376.8017403263432,239.99999999999994,240.0
6 v/s 14,446,W,1062.82504474906,1038.221827976631,240.0,240.00000000000003
11 v/s 10,447,L,1100.1829034373104,1168.1262099096434,240.0,240.00000000000006
6 v/s 4,448,L,1041.6686077465652,1092.2934093655172,239.99999999999994,239.99999999999994
4 v/s 2,449,L,986.9009462305495,1031.9197247550458,240.0,239.99999999999997
15 v/s 8,450,L,1056.9781271955362,1373.4739676992265,240.00000000000003,239.99999999999997
14 v/s 7,451,L,1052.3016933040815,1439.8356659888398,240.0,240.00000000000003
11 v/s 10,452,W,1061.6146326895393,1058.1173605144133,240.0,240.00000000000003
7 v/s 6,453,L,1038.0294841288555,1142.696422860746,240.0,240.0
14 v/s 9,454,L,1097.8131507446783,1209.1980351290135,240.00000000000006,240.0
9 v/s 2,455,L,944.3487632222898,989.6815889836017,239.99999999999997,240.00000000000003
14 v/s 3,456,W,1039.2310703837588,1023.986021746885,240.0,239.99999999999994
10 v/s 1,457,L,1070.2218274188044,1140.6149880334858,240.0,239.99999999999997
7 v/s 14,458,L,1081.6923608457205,1246.722532150984,240.0,239.99999999999997
6 v/s 15,459,L,1037.4422592501355,1191.2209470254472,239.99999999999997,240.00000000000006
2 v/s 1,460,L,1056.946056575572,1236.2812095516592,239.99999999999997,240.00000000000006
7 v/s 8,461,L,954.0709559522794,1418.489174138264,240.0,240.00000000000003
8 v/s 9,462,L,1110.3825728854881,1203.4513531081873,239.99999999999997,240.0
4 v/s 14,463,L,1039.24662304337,1195.6671744762375,239.99999999999994,239.99999999999997
6 v/s 8,464,W,1060.2405258496324,911.6612630793031,239.99999999999997,239.99999999999994
9 v/s 15,465,L,1003.1998529688185,1053.6731684130923,239.99999999999994,240.0
3 v/s 9,466,L,1036.6332276998862,1117.7421417619985,239.99999999999997,239.99999999999997
3 v/s 15,467,L,1080.245878402574,1167.6381225094033,240.00000000000003,240.0
6 v/s 2,468,W,1021.2315524125092,995.3966635716223,240.00000000000003,240.0
9 v/s 10,469,L,1035.2176891956237,1064.4600185313336,240.0,240.0
2 v/s 8,470,L,1016.3394593543128,1150.4254053546483,240.0,239.99999999999997
3 v/s 6,471,W,1081.4026412605033,989.288472744029,240.0,240.00000000000003
6 v/s 8,472,W,1109.0631720015438,1036.3115015094381,240.0,239.99999999999994
14 v/s 4,473,W,1070.874671862415,1012.4707909902178,239.99999999999997,239.99999999999997
2 v/s 8,474,L,1068.3843926356235,1254.292109997196,240.00000000000003,240.0
5 v/s 4,475,W,1045.0829056159039,1037.7380640961537,240.00000000000006,240.0
6 v/s 9,476,L,1036.7190322601914,1087.7709454578148,239.99999999999997,239.99999999999994
10 v/s 11,477,L,1042.491063406553,1342.118623684083,239.99999999999994,240.00000000000003
2 v/s 16,478,L,1019.8097373782174,1215.2304606300277,239.99999999999997,239.99999999999997
10 v/s 15,479,L,1026.82265198447,1210.4061263340723,240.00000000000003,240.0
2 v/s 15,480,L,1064.3291161609513,1223.0465290831771,240.0,239.99999999999997
12 v/s 1,481,L,1059.7257163243394,1287.4664401957546,240.0,240.0
13 v/s 14,482,L,1103.7705952618333,1262.0124399804981,240.00000000000003,240.00000000000003
15 v/s 13,483,L,1054.6586610813142,1115.0087449614653,240.00000000000003,240.0
10 v/s 2,484,L,1009.2659418437402,1167.1564534903312,240.0,239.99999999999997
6 v/s 1,485,L,1059.6547970114873,1189.786009963417,240.0,239.99999999999997
14 v/s 6,486,W,1108.1640860692053,1014.506599572888,240.0,239.99999999999997
3 v/s 13,487,W,1013.6226911109767,861.7791264491348,239.99999999999994,240.0
5 v/s 3,488,W,996.8822024237029,752.5969930907147,240.00000000000003,240.0
4 v/s 15,489,L,1086.6193537518188,1135.3097863605803,239.99999999999997,239.99999999999994
9 v/s 15,490,L,969.8714351788833,1348.0311151352662,239.99999999999997,240.0
15 v/s 14,491,L,1082.4105080116778,1117.542671694289,240.0,240.00000000000003
8 v/s 16,492,L,1095.4746935324008,1253.1850272749246,240.0,240.0
13 v/s 5,493,W,1050.5421888394383,889.2629050167083,240.00000000000003,240.0
4 v/s 10,494,W,1043.187919231868,998.7575831177127,239.99999999999997,239.99999999999997
13 v/s 15,495,W,1117.1646155422254,1060.9152256286068,240.00000000000006,240.0
12 v/s 1,496,L,1049.3014449395441,1264.5983325857374,240.0,240.00000000000006
2 v/s 1,497,L,1034.9867382066564,1219.2291478170648,240.0,239.99999999999994
16 v/s 5,498,L,971.4187223072676,997.5672050573921,240.0,240.00000000000003
10 v/s 12,499,L,1016.8979897208006,1192.0753340840492,240.0,240.00000000000003
6 v/s 15,500,L,1044.7403422941072,1115.2535746365063,240.00000000000003,240.0
6 v/s 10,501,L,1046.6304244073362,1176.2697820784285,240.0,240.0
14 v/s 2,502,L,1061.959511608228,1170.703076961008,240.0,239.99999999999997
1 v/s 12,503,L,1112.1677689102348,1206.8767502595715,240.00000000000003,240.0
7 v/s 2,504,L,1090.9607877038504,1357.8471758376652,240.0,239.99999999999997
16 v/s 14,505,L,1087.573243574931,1131.0149089621625,239.99999999999994,240.00000000000003
14 v/s 4,506,W,975.7649155385732,951.0215200595192,240.00000000000006,239.99999999999994
2 v/s 3,507,L,1103.1842129979998,1140.2085256403104,239.99999999999997,240.0
10 v/s 15,508,L,1069.5942299523247,1171.5837121821357,239.99999999999997,239.99999999999997
3 v/s 4,509,W,1108.870954299184,1092.5397510542202,240.00000000000003,240.0
8 v/s 7,510,W,1115.2296274000441,993.9606197994128,240.0,240.00000000000006
16 v/s 14,511,L,992.6964265695296,1089.4252503526357,240.00000000000003,240.0
8 v/s 11,512,L,1126.6224340212027,1166.1689920297933,240.0,239.99999999999997
3 v/s 4,513,L,1024.2117819766067,1164.0829102897255,240.00000000000006,240.0
4 v/s 14,514,L,1049.8685269374355,1159.12198348664,240.00000000000003,239.99999999999994
10 v/s 1,515,L,1015.3878703564452,1323.6338552119958,239.99999999999997,240.00000000000003
9 v/s 16,516,L,959.5827985879188,1118.2022660230696,239.99999999999997,240.00000000000006
9 v/s 7,517,L,996.6609855551109,1028.4528756557793,240.00000000000003,239.99999999999997
10 v/s 2,518,W,1060.3667946369928,1031.0920433131394,240.0,240.00000000000006
12 v/s 11,519,L,1110.8097592741651,1120.2131843997354,240.00000000000003,239.99999999999997
10 v/s 7,520,L,1028.804413622569,1383.6198553472357,240.0,239.99999999999997
5 v/s 10,521,W,1036.5077690866824,964.8612515383991,240.00000000000006,239.99999999999994
7 v/s 12,522,L,1039.4910936056292,1337.219833656362,240.00000000000006,240.00000000000003
1 v/s 6,523,L,1069.8443268187596,1109.3335671432467,240.00000000000003,240.0
10 v/s 12,524,L,1057.6481531287948,1149.1599587507815,239.99999999999997,240.00000000000003
10 v/s 1,525,L,1051.4531186403706,1094.4031430090192,240.00000000000006,240.0
12 v/s 4,526,L,1014.0669547356746,1048.6437631345134,240.00000000000003,240.0
9 v/s 4,527,L,1003.0474343575911,1003.4983864471391,240.00000000000003,239.99999999999997
16 v/s 4,528,W,1033.7302363633396,1010.8313553768262,239.99999999999997,240.00000000000003
1 v/s 16,529,W,1121.766193395048,1041.5832413107457,239.99999999999997,240.00000000000003
6 v/s 10,530,W,1080.4099580947384,960.9138671907327,240.0,240.0
8 v/s 10,531,W,1134.715167599908,1084.8306101472756,239.99999999999997,239.99999999999994
1 v/s 10,532,L,1107.5342780392061,1240.75330264088,240.0,240.00000000000003
2 v/s 16,533,W,1090.5671499977818,874.46006664475,239.99999999999997,239.99999999999994
7 v/s 6,534,L,1026.8903914387242,1227.4480930445898,240.0,239.99999999999997
7 v/s 6,535,W,1047.6147774425265,928.5218099627436,239.99999999999997,240.0
8 v/s 1,536,W,1149.5952054748514,1031.8926116505038,239.99999999999994,240.00000000000003
11 v/s 13,537,L,1051.192358673188,1122.748991073167,240.00000000000006,240.0
15 v/s 4,538,W,1067.2929908401877,666.0648358070918,239.99999999999994,240.0
1 v/s 2,539,W,1041.662185564187,919.8757928973971,240.00000000000003,240.0
14 v/s 6,540,W,1096.2261573591752,881.8571232215502,240.0,240.0
6 v/s 13,541,W,1024.17703952658,970.9224035108292,240.0,240.00000000000003
16 v/s 15,542,L,1013.1192343284984,1136.4959262883795,240.00000000000003,240.0
6 v/s 7,543,L,1115.986285518837,1247.494227577006,239.99999999999997,240.0
11 v/s 16,544,L,1055.5745257413535,1062.6684530115301,240.0,239.99999999999994
14 v/s 1,545,L,1035.888115065442,1188.4901784289016,240.0,240.00000000000003
13 v/s 1,546,L,1074.6345158302236,1310.599365414864,240.0,239.99999999999997
14 v/s 5,547,W,1062.8118125250787,864.5123162683178,239.99999999999997,240.00000000000006
5 v/s 4,548,L,1021.1614707123658,1126.1313218106745,240.0,240.0
8 v/s 7,549,L,1133.5116477044662,1163.0783630558979,239.99999999999997,240.00000000000003
3 v/s 6,550,L,1092.3304631417693,1111.860500297516,240.00000000000003,240.0
6 v/s 5,551,W,1048.8055475002873,879.6249096616717,240.0,239.99999999999997
8 v/s 15,552,L,1046.1751877799697,1118.1829753286545,239.99999999999997,239.99999999999994
6 v/s 11,553,L,1039.9322621199613,1127.2602820524228,240.0,239.99999999999997
1 v/s 16,554,W,1075.1494258581172,1010.0378691571107,240.0,240.0
9 v/s 12,555,L,964.1954579963214,1162.4497604765434,240.0,240.00000000000003
16 v/s 2,556,W,1008.1760420946796,813.3571983249108,239.99999999999997,240.0
13 v/s 6,557,W,1057.6110632961652,1032.5635168428269,239.99999999999997,240.00000000000003
16 v/s 3,558,L,1012.4820858137205,1172.3818648993947,240.00000000000003,239.99999999999994
6 v/s 7,559,L,1083.5628725816402,1339.1358710407615,240.00000000000006,240.0
4 v/s 11,560,W,1050.5133023315052,936.9542823881251,240.00000000000003,239.99999999999997
10 v/s 3,561,W,1032.4295811542736,1019.2990595104392,240.00000000000003,240.0
3 v/s 11,562,W,1031.1020617087463,876.3481885784747,239.99999999999997,239.99999999999997
14 v/s 2,563,L,1050.4988031122095,1091.588184908628,240.00000000000009,240.0
7 v/s 4,564,L,1010.7051453293744,1123.3502458648538,240.00000000000003,239.99999999999997
16 v/s 5,565,L,1019.770723087085,1139.4635079569618,240.00000000000006,240.00000000000006
10 v/s 16,566,L,1042.5840882212096,1249.7032519898712,239.99999999999997,240.0
9 v/s 3,567,W,1021.1954546101646,995.9336897021072,239.99999999999997,239.99999999999997
10 v/s 7,568,L,1047.923809575923,1187.513539223197,240.0,239.99999999999997
2 v/s 5,569,L,1055.539677112292,1228.4378167557713,240.0,240.0
9 v/s 6,570,L,979.2859735986691,1153.1836203639741,240.0,240.00000000000003
2 v/s 14,571,L,1091.0475631421486,1221.7435799770542,240.0,240.00000000000006
3 v/s 12,572,W,1103.988702825354,1033.501530727747,240.00000000000006,240.0
1 v/s 13,573,L,1103.1920563660542,1204.7697191817833,240.0,240.0
13 v/s 3,574,L,1017.2590141819255,1096.7126121073525,239.99999999999997,240.0
2 v/s 14,575,L,1087.7118312431894,1273.7220267181704,240.00000000000006,239.99999999999991
3 v/s 6,576,L,1025.7113959290596,1277.0890289351084,240.0,240.00000000000006
10 v/s 2,577,L,1056.9678083693163,1068.6300790662401,240.00000000000003,240.00000000000006
5 v/s 4,578,W,1046.1147537232766,986.0906216927676,239.99999999999997,240.00000000000003
11 v/s 2,579,L,1081.5958607793202,1104.2348704577169,240.0,240.0
2 v/s 11,580,L,1048.481991280416,1062.5285268547652,240.0,240.0
7 v/s 11,581,L,996.7688783608253,1039.6442985365734,240.0,240.0
10 v/s 7,582,L,1039.8138224302563,1241.6137178520607,239.99999999999994,240.00000000000006
7 v/s 1,583,W,1077.0086157636892,1025.7533108548482,240.00000000000006,239.99999999999997
15 v/s 2,584,L,1086.1137221664571,1130.57502122057,240.0,240.0
4 v/s 9,585,W,1010.113624030165,820.9987618907213,240.0,240.0
9 v/s 10,586,L,962.6630200127892,966.8001954509035,239.99999999999997,240.0
12 v/s 5,587,W,1079.0317514453245,922.8715437271233,240.00000000000003,240.0
15 v/s 13,588,L,1064.551417788561,1204.3265842921921,240.0,240.00000000000003
14 v/s 6,589,W,1055.1929817246753,1011.9166826098073,240.00000000000006,239.99999999999997
8 v/s 4,590,L,1123.6203733582802,1139.4595010288645,239.99999999999997,240.00000000000003
3 v/s 13,591,L,1083.911763604993,1094.655164932371,239.99999999999997,239.99999999999997
12 v/s 8,592,L,1037.735859965531,1152.4804938006282,239.99999999999997,240.0
5 v/s 13,593,L,998.9772572099425,1163.6745069280553,240.00000000000006,239.99999999999997
7 v/s 8,594,L,1051.3967256104745,1209.298483787553,240.0,240.0
14 v/s 4,595,L,1096.841741436547,1152.7559189030358,240.0,240.0
10 v/s 13,596,L,1073.86377674446,1112.661389140683,239.99999999999997,240.0
9 v/s 11,597,L,921.566635670617,1113.3017579787688,240.00000000000006,240.00000000000003
4 v/s 10,598,L,1025.251889473245,1171.0314348093596,240.00000000000003,240.00000000000006
1 v/s 15,599,L,1064.5639453101328,1321.8128683167538,240.00000000000003,240.00000000000009
12 v/s 9,600,L,1069.825591708346,1168.9916597052993,240.0,240.0
9 v/s 3,601,W,1095.718660356105,1016.6989386421529,240.0,240.0
9 v/s 11,602,W,1081.2850395925977,996.4803690683273,239.99999999999997,240.00000000000003
3 v/s 2,603,L,1061.0279604244433,1112.12727768021,240.00000000000003,240.0
7 v/s 13,604,L,1103.650033511748,1112.84936104076,239.99999999999994,240.0
2 v/s 16,605,L,1016.1110085970806,1133.725019142667,240.0,240.0
8 v/s 10,606,W,1125.7617168482525,942.1805921769815,240.00000000000003,239.99999999999994
7 v/s 1,607,L,1090.791613948671,1290.1808895744591,240.0,239.99999999999997
6 v/s 4,608,W,994.2530408676992,819.8330956695952,240.00000000000003,240.00000000000003
15 v/s 6,609,L,1089.5896241348926,1120.144043097362,240.0,240.0
15 v/s 9,610,W,1086.3050688949893,1035.9100104513586,240.0,240.00000000000006
2 v/s 15,611,W,1081.8553202683577,930.0332441305483,240.0,240.0
16 v/s 8,612,L,979.5970139148338,1131.339262338882,240.00000000000003,240.0
6 v/s 3,613,L,1092.2830032195916,1105.8322707016416,240.0,240.0
14 v/s 15,614,L,1039.3313766619494,1076.8225772560902,240.00000000000003,239.99999999999997
6 v/s 15,615,L,1088.315835465227,1285.5086769835834,240.00000000000003,240.0
1 v/s 9,616,W,1118.0301196803237,938.0546007684087,240.00000000000006,239.99999999999997
2 v/s 14,617,W,1089.535717503624,1063.1365972595381,240.0,240.0
5 v/s 2,618,L,1040.5831088104846,1398.8847862783146,240.0,240.0
16 v/s 13,619,W,1047.6971114543576,973.5325706449814,240.0,240.0
8 v/s 6,620,W,1131.8799906444308,911.9920755922572,239.99999999999997,240.00000000000006
5 v/s 3,621,W,1006.029474562449,1002.2097071651214,240.00000000000006,239.99999999999997
7 v/s 1,622,L,1015.2410233589047,1143.9168617825708,240.0,240.0
6 v/s 1,623,L,1045.3221645323467,1220.3538834132378,239.99999999999997,240.0
16 v/s 10,624,L,938.3417164349048,1220.8060573430248,240.0,239.99999999999997
7 v/s 2,625,L,966.7860640675457,1047.107901429844,240.0,239.99999999999994
2 v/s 1,626,W,1075.6391131182072,990.9360322105722,240.00000000000003,239.99999999999994
16 v/s 13,627,L,1010.9004741966884,1126.6350907153633,240.00000000000003,240.00000000000003
8 v/s 14,628,L,1042.3914385556295,1118.8973358699827,240.0,239.99999999999997
16 v/s 4,629,W,1055.022950497572,1053.0954812083849,239.99999999999997,240.00000000000003
1 v/s 2,630,W,1127.1869715784487,1126.3146768252293,239.99999999999997,240.00000000000003
8 v/s 15,631,L,1057.8941619134239,1304.8793144896308,239.99999999999991,240.0
15 v/s 16,632,L,1078.2924339346662,1202.142968784389,240.0,240.00000000000006
9 v/s 10,633,W,1033.455052658491,1015.0066335404777,240.0,240.0
12 v/s 9,634,W,1042.3745328439354,981.608139777597,239.99999999999997,240.00000000000009
16 v/s 14,635,L,1049.2534165036673,1254.2598295348287,239.99999999999997,240.0
8 v/s 15,636,L,1102.7678773313312,1149.0862511088226,240.0,240.00000000000003
14 v/s 3,637,L,1011.7010193774875,1080.7296219678292,240.00000000000003,240.00000000000009
10 v/s 3,638,L,1019.3484896724992,1056.3718046902084,240.00000000000006,240.0
7 v/s 2,639,L,1068.038725156838,1101.890665184386,240.00000000000003,240.0
12 v/s 8,640,W,1165.5954157280196,1030.1948278562509,239.99999999999997,240.00000000000006
3 v/s 14,641,W,1097.2816479171183,868.0959889937609,240.0,240.00000000000006
8 v/s 16,642,L,1060.1107800683558,1251.0894300045948,239.99999999999997,239.99999999999991
13 v/s 7,643,L,1074.020048731528,1193.54215805369,240.0,240.00000000000003
8 v/s 4,644,W,1065.1076674971475,1006.5763160489234,240.0,240.00000000000003
11 v/s 1,645,W,1082.4070115485815,998.102002588692,240.0,240.0
15 v/s 4,646,L,1021.0351234210492,1151.9365479502942,239.99999999999997,239.99999999999994
12 v/s 2,647,L,981.0529120339974,1048.8794223115015,240.00000000000003,239.99999999999997
4 v/s 2,648,W,1058.4865005981253,1051.1688482803922,240.0,239.99999999999997
15 v/s 7,649,W,1085.6879211421751,1015.7561396674663,240.0,240.00000000000006
2 v/s 15,650,L,1061.1237498904968,1147.6727356256815,240.00000000000003,240.00000000000003
2 v/s 12,651,L,1048.7646653691047,1156.4473412395369,240.0,240.0
15 v/s 9,652,W,1128.9742870818766,927.1156643673199,240.0,240.00000000000003
3 v/s 10,653,L,1071.55171058497,1158.5320648268244,240.0,240.0
4 v/s 12,654,W,995.782450092893,863.4136850114546,239.99999999999997,239.99999999999997
4 v/s 10,655,L,1005.3392614964456,1150.2725658253169,239.99999999999994,240.00000000000003
13 v/s 14,656,W,1092.3262549795306,1061.5778431217723,240.0,240.00000000000006
16 v/s 10,657,L,976.239558706639,1160.6192867849736,240.0,239.99999999999997
6 v/s 2,658,W,1047.7853608730427,971.1068513548711,240.00000000000006,240.0
6 v/s 1,659,L,1036.1337319012086,1174.7193037467446,239.99999999999997,239.99999999999997
7 v/s 15,660,W,1026.254853611517,948.6314369873337,239.99999999999997,239.99999999999997
15 v/s 9,661,W,1126.480586126874,1096.983061648794,240.0,240.00000000000003
15 v/s 1,662,L,1091.9405891980182,1310.8370546196102,239.99999999999994,240.0
